dim,seed,model,nleaps,sampler,ess,ess_exact,n_leapfrog,msjd,margin1_mean,margin1_var,KS,ks_pval,mala
2,18,normal,1,AH_fix,317815.73087900464,315581.92755714763,4.762314e6,4.523841727893953,0.0018688958990069962,1.004922854753579,1.0240231228317782,0.2451333989099776,false
32,16,normal,1,NUTS,730454.2522368853,731420.6510310597,3659536,91.83522826490848,0.0011809781374025347,0.9967232306160976,0.8972304011589642,0.39656610137082704,false
4,11,normal,1,AH_fix,391003.573684048,389020.9383192361,4.797274e6,9.543977754489944,-0.0006101062199171333,1.00481741182279,0.9338717546051782,0.34769199843167153,false
2,9,normal,1,AH_fix,322843.62754855375,321212.8397702201,4.772614e6,4.523217829955097,-0.001401487956271446,1.0038398330271898,0.8661788594781683,0.44107889203817496,false
256,2,normal,1,AH_unif,170373.48611941133,170907.12646470818,1.021181e7,392.01262295162957,0.0022573425068660906,0.9951815561906882,1.6386916444949406,0.009302486662113363,false
256,3,normal,1,AM,88947.40204866293,88912.55222163536,1.3643787e7,263.8900968706758,-0.005008151791823844,0.996038478750214,1.593615806008529,0.012449488578421238,false
4,7,normal,1,AM,151912.87237525807,150968.54750602943,3.920878e6,5.767871442179719,-0.0030498132774664944,1.003503592851188,0.8901754552188521,0.4064376525989325,false
512,6,normal,1,AH_fix,258436.37368257708,257840.5905101439,1.0263664e7,1093.898109358726,0.001057714296500709,1.0017476416177797,0.9422240807083426,0.33712671146238193,false
8,2,normal,1,AM,149231.15047537416,149467.67119469887,5.863366e6,11.770981375826295,0.0034688587906205963,0.9949159326426593,1.3040744855849482,0.06666265469440895,false
16,15,normal,1,AH_fix,1.2372521975368212e6,1.2381652369977008e6,4.80903e6,53.337079409290055,-0.0013749589267360814,0.9946756076563448,1.148763699945107,0.1427681760914982,false
2,1,normal,1,AH_fix,313444.29624846973,310618.7940732091,4.761438e6,4.5024193101343775,-0.0015701427910254492,1.0075903901639407,1.2286282435375426,0.09768335520048171,false
1024,9,normal,1,AH_exp,111769.49457690472,111737.60981928892,1.3210232e7,1184.7167077475367,-0.004148868231269575,0.9965346905314959,2.0065357291318833,0.0006366922876380678,false
8,10,normal,1,NUTS,405862.8130128962,406288.76745219546,2605288,20.00622362598914,-0.000323333299160538,0.99886817007394,0.5248189998230401,0.9458208218323135,false
8,4,normal,1,NUTS,455300.2109358156,456309.00309272524,2741336,20.697048662025033,0.0018552954716806035,0.9947202998190915,1.0152427552272627,0.25401750122304523,false
32,3,normal,1,NUTS,688806.2359986105,687579.8593217424,3659602,88.91679890720137,0.0004174657356517806,1.0015497992809155,0.72714396079202,0.665701818204975,false
4,11,normal,1,NUTS,329647.8894462908,329884.40338653827,2099675,8.671675427370813,-0.00045500684745712367,0.9991484803288542,0.8016658663616454,0.5414344068818892,false
8,8,normal,1,NUTS,469222.8295602584,470011.527548735,2772510,20.900319963264646,-0.0004895996959805476,0.9980989899336997,0.5969509147272305,0.8682941865635322,false
128,10,normal,1,NUTS,402035.0492241671,400487.70424158365,3733438,282.9776150746332,-0.0005183597867003643,1.0036493395468407,0.9595153153440208,0.3159442629709225,false
8,5,normal,1,AH_exp,174489.24895098232,173330.1904697525,5.19068e6,13.371696840205681,-0.003656217045281223,1.002132153882836,1.230810518214355,0.09664075341394009,false
64,13,normal,1,NUTS,458127.4976232023,460516.4427753574,3677346,163.3426057267677,-0.00019568292832489002,0.99478017915766,0.8605113417319217,0.44949215894484273,false
8,1,normal,1,AH_unif,227963.2379709417,229998.52758220816,5.708382e6,15.02871959680493,0.0017168775498072326,0.9898336836396652,1.2775940516241917,0.07642833635732292,false
32,18,normal,1,NUTS,557594.8132484655,554002.7796596573,3659374,89.74773246488294,0.0018210975058771523,1.0028741813233732,0.6501682871253252,0.7917523564961035,false
64,12,normal,1,AH_fix,338694.2071665929,337878.5807753912,6.703968e6,145.07806586042472,-0.0030612376487663224,0.9962236983424971,1.5661012275356256,0.014813752072283052,false
16,5,normal,1,AH_fix,1.0832665784825988e6,1.0823523947556096e6,4.80849e6,53.04204502637199,-0.0003020742886844412,1.0006556916302363,0.5923058189160315,0.8743037596712974,false
2,2,normal,1,AH_exp,305277.9000726957,306487.9829635093,4.215778e6,4.481622252709998,7.763486612137366e-5,0.9960476959723413,0.9688075271589582,0.3049467531659008,false
128,7,normal,1,AM,104092.04840278065,104009.16966751285,1.1696069e7,141.90962471534982,-0.00010136805650465047,1.0007948326845082,0.568429467426995,0.9031280347690939,false
256,11,normal,1,AH_exp,133085.2286389999,133516.5007787598,1.0064602e7,331.89029271276263,-0.00328582655303178,0.9939746261418295,1.7785362654650498,0.0035769838977973535,false
1024,15,normal,1,AH_fix,122770.90363069341,123361.28665585251,1.3901718e7,1264.0478940300559,0.001400936861240354,0.9947479077820119,1.6593194846668666,0.00811910631388774,false
4,12,normal,1,AH_unif,247467.55237221956,247071.78123569538,5.146746e6,7.362542788755391,-0.002269519141401944,0.9991288200655587,1.1814439381619195,0.12261535773440012,false
2,16,normal,1,NUTS,220805.72612258632,220428.77828175973,1673716,3.790263615086633,-0.002031366167833672,0.9999310752141906,0.9314776198393133,0.35076030568239447,false
4,10,normal,1,AH_unif,163087.32898243854,162875.34732905074,4.746524e6,6.425213074932111,-0.0004444781250248637,1.001237828594958,0.6052436347652588,0.8572642933893256,false
4,3,normal,1,AM,171213.95024335443,170503.90605338744,3.921115e6,5.749763521336888,0.0035869997028552436,0.9998533330916769,0.9776758782467994,0.29470258346048017,false
128,8,normal,1,AM,107783.35638464983,106879.61889702144,1.169615e7,141.86232646679537,-0.003280503498570131,1.0061925623574328,1.094823391142242,0.18179377759000517,false
2,12,normal,1,AH_unif,203548.00333874996,203534.9033246937,4.228772e6,3.76282159604143,-0.0009602464186498196,0.999698269846037,1.2185841753057503,0.10260355603971742,false
4,11,normal,1,AH_unif,183609.27138399967,184394.15846208693,4.772388e6,6.492723074816288,-0.0009551327045416195,0.9954170842746272,0.7790756552416553,0.5785303747489355,false
2,20,normal,1,AM,178760.7409366947,178261.0918623359,3.955617e6,3.399320461489463,-0.002140656301637977,1.001204116831408,0.9302972277534707,0.35227960332925123,false
512,1,normal,1,AH_fix,158355.45034675792,159199.95113831558,1.0779484e7,803.1930204817213,0.0006721705428206012,0.9945561632583383,0.882274966579061,0.4176634640351754,false
8,20,normal,1,AM,157925.0395946273,157368.3706908627,5.862442e6,11.784910321230367,-0.0024631435173732494,1.001674853788495,0.9135037492435458,0.37435778669843034,false
256,18,normal,1,NUTS,656521.799857022,653920.4558556757,7019680,737.842926025951,-0.0013052304727460863,1.0017924544530223,1.0411102513352262,0.22851046622463253,false
256,18,normal,1,AH_unif,153784.16819693617,153931.80391154534,1.0062722e7,390.0678716570503,-0.0017276475109521499,0.9981458505190249,1.1231901719093003,0.1603363777074274,false
4,9,normal,1,NUTS,272222.8324596165,272032.74715036055,2088024,8.60805104381743,0.0009028724960582342,1.0002669075142916,0.7142810622963793,0.687348863053795,false
4,6,normal,1,AH_unif,229009.6291767863,228869.23075398314,5.182018e6,7.48848018249468,-0.001111065494208021,1.0000655268863066,0.8131890392104424,0.5228405920906393,false
128,8,normal,1,AH_unif,145640.23063389058,146368.28952203962,8.502052e6,187.19596056181007,0.0007195276005164511,0.994877669333533,0.8655806457367419,0.4419628583703725,false
128,12,normal,1,NUTS,610991.7553270131,609423.3940763524,5791200,359.73139122825427,-0.0001658715165893538,1.0025403533114132,0.7269681810455495,0.6659981222243379,false
1024,1,normal,1,AH_exp,104246.84639566412,103890.8621440537,1.3217492e7,1188.608996611226,0.0028594536227968845,1.0017668242227384,1.0201486790714398,0.24902476056336292,false
16,11,normal,1,AM,115872.76523501787,115513.28622719951,5.855617e6,19.757695112560377,0.0013186116830071783,1.002715884414103,1.0724832961719812,0.20022758974195215,false
32,1,normal,1,AM,122694.67481652628,123117.16388273999,7.802294e6,39.02170381867175,0.002157671711318936,0.9954511576942081,1.6452404140468957,0.008910856199372784,false
128,6,normal,1,AH_unif,151428.11363272805,150538.40014920867,8.476724e6,184.58420833779286,0.0007989053364716159,1.0057216851603212,1.432632383454461,0.0329841413753474,false
64,12,normal,1,NUTS,358097.67691330326,354585.5424585392,3677650,149.59624602063596,-0.00305010925562706,1.003432063471737,0.7572832691692355,0.6149200072571179,false
16,7,normal,1,AH_unif,129577.98378154237,129354.06581759878,5.995886e6,21.32873842863073,-0.00331527827428972,0.9989485552293993,1.712071976294169,0.005688926309355299,false
256,3,normal,1,AH_unif,157408.480434558,156658.98375123102,1.017473e7,393.68165772948714,0.0018570101597199322,1.0037238212909745,1.4685830235609387,0.02677390893888879,false
64,3,normal,1,AH_unif,122531.38781579747,122110.90441429653,7.485594e6,85.06904281279134,-0.0020235471679869175,1.0024580174676971,0.9883880714529028,0.28265569612200225,false
64,2,normal,1,AH_fix,229471.3910272138,228611.29190311223,6.713748e6,122.0658724999233,-0.0002075643334257366,1.003743096034485,1.1667935674378214,0.1313419861388589,false
2,16,normal,1,AM,175495.6301004492,174527.67823525122,3.954961e6,3.3925290088681463,-0.0019282270011088268,1.0042681548849826,1.2798966021940714,0.07553362767384883,false
32,10,normal,1,AH_unif,158362.2272412714,158316.33111027512,6.493016e6,46.90734497764975,0.0021979715994240585,0.9987997281541626,1.1061739879670824,0.17295172991488145,false
128,14,normal,1,AH_fix,6002.574120062728,5928.826322600372,8.637018e6,5.028524587640889,0.00038527781616176735,1.0124370991430138,1.595083335657705,0.012333517171236439,false
32,1,normal,1,AH_exp,158362.38320806925,157476.24393362028,6.68783e6,49.124042166571996,0.0013669505645717876,1.0050507747619406,0.7849247330505591,0.5688534622993625,false
16,5,normal,1,AH_exp,169857.59427284406,168416.7212793948,5.899726e6,26.203739468559235,-0.005914678625809817,0.9969610304055854,1.7934697807421287,0.003215023755170099,false
32,10,normal,1,AM,113776.96785432276,113302.89576150646,7.801936e6,39.036319769958716,-0.0020380326651220876,1.0032601114576474,0.9255016282376118,0.3584962255724723,false
64,10,normal,1,AM,100970.94567076943,100596.13872307239,9.750577e6,75.10784650788918,0.00498042102213119,0.9988425835611989,1.8317291835736,0.0024361985517783714,false
1024,1,normal,1,NUTS,567583.948199431,569129.9649661354,7870678,2847.999534810449,-0.000399336789114761,0.9971021964608726,0.6748573953556161,0.7525786303055958,false
1024,16,normal,1,AH_fix,27985.917531818064,28180.83196039593,1.2800694e7,409.7598302665235,-0.008519477222325787,0.9891236348305805,2.946929277373897,5.726151089085409e-8,false
32,7,normal,1,AH_fix,25797.23273576486,25693.76036413986,6.811026e6,11.440144726033937,0.000543468933632354,1.0040121541292837,0.7965669562522066,0.549738046334496,false
1024,4,normal,1,AM,96959.83785881347,97308.24216738375,2.338914e7,1079.5565687774351,0.0007649144485631153,0.996308352359756,0.7574040309300756,0.6147172122314755,false
16,9,normal,1,AH_unif,122978.93402407198,122264.32282486871,5.683368e6,21.323319997855943,0.002052118808990344,1.0048359669101277,1.457223310915424,0.028614110641393697,false
2,6,normal,1,AH_fix,321630.33567519055,320924.80808558525,4.734638e6,4.51249388132747,-0.0018624181588457217,1.000019423250821,0.9669884653289955,0.30707839619837185,false
64,13,normal,1,AH_exp,171286.03641203005,171308.07104687713,7.56629e6,100.46730798072295,0.0008337483692512681,0.9996404923601627,0.693787916058568,0.72155031064372,false
1024,17,normal,1,AH_exp,101089.98771039717,100316.81047564605,1.3235066e7,1189.1155611921165,-0.0030943281124143724,1.0058125371225237,1.441416562731149,0.03136006253914663,false
1024,18,normal,1,AH_exp,119031.50722880648,118971.69679016877,1.3232148e7,1183.9227209566116,-0.002679260391018474,0.9988384516665794,2.0635209314034455,0.0004003825519070712,false
2,13,normal,1,AM,186610.63674076597,186765.74889353706,3.956326e6,3.389936331279236,0.0010288245950747874,0.9987874500890275,0.8791373614014617,0.42217111206659075,false
512,3,normal,1,AH_unif,121598.86855863243,121730.81789613329,1.1415162e7,659.0776113995774,0.004269994981674866,0.9945889771970855,1.6277412001778657,0.009992347053092635,false
128,1,normal,1,AH_exp,139177.80477987314,138596.6538753936,8.822934e6,167.85742172445433,0.005581339222180397,0.995749876397756,1.6298267032984768,0.009857495933495592,false
2,18,normal,1,AH_unif,235650.9794084763,237601.89758567058,4.216806e6,3.7550929375267166,0.0004305857920654438,0.9917042979390714,0.8912073831801877,0.40498467414704586,false
128,8,normal,1,AH_fix,101770.14606872716,101925.44644411407,9.078322e6,146.73230522061021,0.0017839102725863334,0.9978462437025345,1.4626297138109123,0.027724830959607125,false
32,18,normal,1,AH_fix,20269.784563369572,20222.213523517974,6.605556e6,8.833625680946218,-0.0017795533686710253,1.0022270093381687,0.9770745127433429,0.29538948065670845,false
512,10,normal,1,AH_exp,107961.82019688543,106868.54156377935,1.1478414e7,615.753749112736,-0.00046792353830686374,1.0101845283194244,1.2872292436728117,0.07274324751404607,false
64,14,normal,1,NUTS,339951.10306688223,339846.4097658075,3678146,146.1979793494602,-0.0004907254530726632,1.0001489529897625,0.6274755588506764,0.8259500599615568,false
64,20,normal,1,AH_exp,181581.63967317087,180087.36598752055,7.61383e6,104.4645158667227,0.00011091785919956667,1.0082934257462812,1.0699985841316675,0.202364164942026,false
32,11,normal,1,NUTS,521536.4770743634,516062.92950836255,3659912,90.64159529863079,0.0019320165447221376,1.006840824318288,0.9647416795195909,0.30972554194418045,false
4,14,normal,1,NUTS,403818.68876133056,403987.9602977287,1823181,9.239105901068465,-0.000639645137484742,0.9992557061806793,0.8041411316103222,0.5374196660001469,false
8,7,normal,1,AM,156609.73747258045,155239.03090937765,5.860334e6,11.76715378286226,-0.002467351198739383,1.0069749294374826,1.166789639746355,0.13134439176770832,false
4,8,normal,1,AH_unif,216683.05492454855,218234.18053494088,5.098204e6,7.162172974914654,-0.0020995980246289302,0.9910350213208492,1.1763335306619638,0.12560391171237092,false
32,19,normal,1,AH_unif,151344.46706526488,152679.10919080646,6.492872e6,46.79092035419106,0.0006666725912989814,0.9911257152743126,1.3491255596739222,0.05248906332506712,false
2,12,normal,1,AH_exp,306136.36592534545,307144.14888162795,4.302404e6,4.274456310717826,0.0010937898806509033,0.9960083672986739,1.3330919875663767,0.0572032414430876,false
1024,2,normal,1,AH_exp,104476.99585584553,104488.29574487038,1.3243082e7,1188.6440356769742,0.0008125495678064582,0.9997567483856783,0.7159093392597242,0.6846137925460261,false
128,20,normal,1,NUTS,333483.7193501844,333474.7843907934,4639382,281.8117580564196,-0.00074617591232357,0.9996667982979409,0.7221003810392688,0.6741993649073883,false
2,19,normal,1,AH_fix,296340.8300749714,294753.67426208034,4.758318e6,4.475337574037169,-0.001228017874147433,1.0045123130969633,0.8850328026434227,0.413724509279066,false
16,9,normal,1,AM,111608.047244723,111807.45645180633,5.855027e6,19.768774592779046,-0.0005746472900034841,0.9981450896276031,1.3868066403637727,0.04270975742323512,false
512,1,normal,1,AH_exp,123948.30130489368,122807.56909792408,1.1532732e7,617.5632123719643,-0.001582947419044555,1.0086831579532722,1.0362450828828287,0.23315455879247993,false
64,6,normal,1,AH_unif,134000.97615670683,136076.3468060045,7.572428e6,84.59532205090734,6.459671848419368e-5,0.9847472761432973,1.9731529116513116,0.0008304709196241228,false
64,1,normal,1,AH_fix,399767.3999881417,399811.3584936014,6.523674e6,156.91399805650587,-0.0002934861748427556,0.9998225522648094,0.9853760997129655,0.2860068348402037,false
32,19,normal,1,AM,109587.36213031046,109588.9686741496,7.802703e6,39.080466638864266,-0.0006822147830699982,0.9998841644885876,0.679551571500042,0.7449509028108459,false
256,20,normal,1,NUTS,667672.4749061541,669843.8821670191,7001600,717.8968651266619,0.0015670319719768137,0.9935747971789537,0.7557205036993722,0.6175452226504489,false
128,11,normal,1,AH_unif,134842.9138065565,135663.82522211695,8.474276e6,184.88389044358607,0.0008215294001385116,0.9937718984154239,1.2124026565975043,0.10573270158038799,false
16,12,normal,1,AH_exp,170502.82437377833,170418.19993350832,5.892606e6,25.59726629440983,-0.002268667667987413,0.9987876049348542,0.9436361068906081,0.3353619738886431,false
64,7,normal,1,AH_exp,155619.3418254124,154374.74555739065,7.432782e6,92.90607697563698,-0.002425910243697634,1.006274613714038,2.0229526878133584,0.0005577900205154404,false
128,16,normal,1,AH_fix,4216.409287504954,4172.3634931065635,8.28653e6,8.033254252553755,0.01566985482683371,1.008537635053193,4.708300036565106,1.1119169177781483e-19,false
32,13,normal,1,AH_exp,166651.67477530122,166477.75842944617,6.685272e6,49.605083855067356,0.0006012525232091363,1.0009246858332397,0.7234993926199991,0.6718432488911533,false
128,14,normal,1,AM,103304.35147256221,103438.87306349624,1.1697473e7,141.97589742888343,0.0021482117264167615,0.9977745390140448,0.9159398530376848,0.37110171208195497,false
128,14,normal,1,NUTS,425759.19279210985,425047.5741254504,5288196,312.74555906566246,-0.0010949815436919023,1.0006680495262303,1.2142036237319758,0.10481297547402856,false
8,8,normal,1,AM,161650.74286477538,162956.2912699981,5.862955e6,11.749906506194215,0.0010061600018300854,0.9916704372386763,1.0749583827824267,0.19811666622480908,false
256,17,normal,1,NUTS,323151.62438667816,321631.0578640598,6270544,583.2481173865134,0.0018610234706634902,1.0025600042764402,1.1632955111526826,0.13349871564284901,false
256,4,normal,1,AH_exp,126736.273572693,126632.74245473866,1.0066802e7,330.5320848281485,-0.0009055061664273276,1.000614273796663,0.8814231328953213,0.41888449597730926,false
1024,17,normal,1,AM,94616.08938226021,94560.00118216968,2.3387279e7,1080.2703749962334,0.0017982151237957442,1.0000002278922495,0.7576831146419067,0.6142485851903321,false
128,18,normal,1,AH_unif,120170.3160388013,119242.8866445458,9.028124e6,168.64078510533636,0.0016603152508615606,1.0071372028453978,1.4810923415081447,0.024869234784970374,false
4,20,normal,1,AH_fix,371821.2214364401,370432.9694445101,4.633122e6,9.403021708766435,0.002831903023216508,0.9979310608594828,1.1986650563404169,0.1129704511880667,false
1024,16,normal,1,AH_exp,104819.59645659362,104482.79360322669,1.3225128e7,1181.466197432169,-0.00484840054247739,0.9984145101409226,1.7690169713295631,0.003826920232330757,false
2,19,normal,1,NUTS,185737.13941167324,184933.71663246793,1805686,3.4716861132705517,0.0018146295262474062,1.0031529719505095,0.9109827375482382,0.37774625991740507,false
2,7,normal,1,NUTS,249102.49712640585,248279.76679804153,1658504,3.8577002221855525,0.0025323951427677536,1.0002009130975014,0.8547036681853797,0.4582015541055965,false
512,12,normal,1,AH_exp,112547.56372828368,113191.70049328354,1.1482992e7,615.3235967791824,0.0006677846377872636,0.9942133219698825,1.269302717300107,0.07972476996152623,false
256,8,normal,1,NUTS,689443.1491738895,685294.1523612887,7013344,753.187541169947,-0.0013858519765976335,1.0034948493936418,1.1378841739727932,0.15004253408135648,false
256,15,normal,1,NUTS,694297.7400317736,692058.5095568586,7011956,731.5163939314657,0.0004856352508678434,1.0029191031141964,0.6901844485519177,0.7275073778278369,false
16,13,normal,1,NUTS,701992.5889242874,699887.8706461164,3403032,45.704110522561656,0.0008474417335400394,1.0020217557160385,0.44201824822113167,0.989735025047746,false
256,11,normal,1,AH_unif,153780.6652739766,153328.68228898966,1.0137908e7,386.03914412132485,-0.0006641175054530832,1.0028148060571187,1.073468964109452,0.1993848706638106,false
32,10,normal,1,AH_exp,172268.9095085608,171993.3630996374,6.64205e6,49.790238160470395,-0.0016303699471943004,1.0007032988934008,0.7541981324667404,0.6201040550162511,false
64,11,normal,1,NUTS,328692.2253410436,329222.56558645837,3677988,145.13357776795868,-0.0019229522462202837,0.9960187198243396,0.7496307167529608,0.6277887466843218,false
1024,8,normal,1,AH_fix,67080.67976452911,66297.0443089005,1.2559482e7,850.1652385472622,-0.0016142325423520976,1.0114812495498147,2.0261856515977,0.0005433757931728998,false
16,2,normal,1,AM,132259.74550153027,132309.52031222315,5.856763e6,19.777916222587507,0.000774735194494341,0.9994718261721179,0.7380699803674418,0.6472746789776676,false
16,10,normal,1,AH_unif,133418.4451099132,131877.15129759102,6.03469e6,21.931953104161238,0.0003177717231296563,1.0116600165012546,1.1792263232271125,0.12390498702962044,false
512,13,normal,1,AH_exp,109598.28848919705,109725.74785884313,1.149807e7,616.6119420197676,-0.004428056476010447,0.9946557080986881,1.4925243021956192,0.023234617643660662,false
2,4,normal,1,NUTS,242104.15860996535,241798.55406659213,1638937,3.9453951513829417,0.0004851579811080149,1.001153868403396,0.5842680830274958,0.8844027969214581,false
2,20,normal,1,AH_unif,237319.3933804492,235881.33729278066,4.24151e6,3.782101641357176,0.0013799155289770455,1.0052133976267306,0.8772158890712944,0.42494530960390453,false
128,10,normal,1,AH_fix,6389.545246335887,6279.848102207983,9.487666e6,12.0000452095988,0.016283595979778333,1.0141659101894436,4.943256308937407,1.1922809792777442e-21,false
32,4,normal,1,AM,116699.1571706402,116703.69675870986,7.803056e6,39.03902118837905,-0.0042931898697827165,0.9957752468904071,1.2018170460958117,0.11127467620401021,false
1024,2,normal,1,AM,97082.04508203224,96915.28834209457,2.3389737e7,1079.4348153975025,-0.003959561558094599,0.9987621445623461,1.3405518001686971,0.054966474305547026,false
1024,7,normal,1,AH_unif,107182.52756123774,106006.4986169569,1.287021e7,1238.3721451272588,0.0036304349699891533,1.008345726034774,1.8845219892018577,0.0016455196046255346,false
8,15,normal,1,AH_fix,55741.41785596988,55939.781774865194,4.927978e6,5.542730276017318,-0.005493008860396336,0.9931721001404635,2.091766666968965,0.00031661361820501586,false
4,4,normal,1,AM,139025.60529948355,139712.34199681567,3.920688e6,5.761573529464945,-0.0005149432277446054,0.9950136730521711,0.7930399838245705,0.555506988306343,false
128,9,normal,1,AH_exp,113307.0445163187,113563.56617174219,8.8494e6,167.28516442612013,0.0026365195425420256,0.996207267583245,1.0901578906631073,0.18552942685374374,false
32,8,normal,1,AH_exp,162852.54841391114,164623.21852806892,6.612706e6,51.25646603812121,0.0013039499506660884,0.9887080381930159,1.5880284459951781,0.012900079841615624,false
256,16,normal,1,AH_fix,455497.871640427,452007.8612781578,8.42621e6,637.7225315390267,-0.0007790698917243106,1.0071815175284904,1.0310786264513467,0.23816352762194348,false
16,6,normal,1,NUTS,696989.7656533862,686698.0832487891,3397668,45.502879136290545,0.0030959953770348394,1.0019459845377403,1.0319151250287177,0.23734710728973324,false
512,4,normal,1,NUTS,582874.0360105118,583608.6632701922,7828752,1431.4316804782304,-0.0012905708984589162,0.9968533400147517,0.7057052370746533,0.7017178023071328,false
8,19,normal,1,AH_unif,106328.80734344068,106033.6951607374,5.409866e6,9.90847443272505,-0.004517826886032548,0.9985461567506104,1.7824513219225082,0.0034786247337750286,false
128,18,normal,1,AH_fix,7271.487804403426,7295.362759079798,8.33945e6,12.962530051294754,0.00694204318362295,0.9960451319737905,2.0049132976202486,0.0006450340309338291,false
16,14,normal,1,AH_unif,144490.5143213047,144910.13289015822,5.601008e6,22.29159474356637,-0.001971517525400504,0.9960070155283873,1.3018787690662066,0.06742982801168036,false
4,7,normal,1,AH_exp,242730.45468247612,241925.80871923966,4.822146e6,7.746454256186364,0.0009547756609570996,1.0028904504271596,0.8090671989511975,0.5294629956913962,false
32,1,normal,1,AH_fix,13370.184196640512,13078.46978980519,6.383586e6,5.4474249904341985,-0.01204343142022788,1.0185253582723133,3.1093352645575294,8.00832353495152e-9,false
4,19,normal,1,NUTS,344454.22734135506,341139.2556304485,1870963,9.085750329974852,0.0027420092826099273,1.0046648516685461,1.2403289178896557,0.09220116821583585,false
16,17,normal,1,AH_fix,382502.12073750794,381093.03938690765,4.893126e6,37.2891780568183,0.0003372259590410631,1.0036106239466036,0.8250533180497541,0.5039700402563041,false
1024,11,normal,1,AH_exp,107677.40683006734,106893.91770768352,1.3212926e7,1184.0932930288102,-0.003852138090139074,1.004211854686072,1.3180486665354465,0.0619525121894004,false
2,4,normal,1,AM,192006.54824538965,191514.97406345568,3.956195e6,3.4053286373075804,-0.0024938381718889544,1.000250820449424,0.8506263186073966,0.4643682140166485,false
64,17,normal,1,AH_unif,199175.5949382077,198486.56180291905,7.317098e6,105.76628289802264,0.0023527785339928844,1.0013311294439347,0.8709135298809088,0.43411685636523545,false
8,18,normal,1,AM,145104.57197555623,145554.88217056548,5.864584e6,11.780417097125381,0.003203228031966803,0.9939980084619849,1.5365586267067783,0.017794277709822594,false
8,13,normal,1,NUTS,501870.04847456224,504316.069172496,2765726,20.96170710732848,0.00026185724905067364,0.9950837088341271,0.5526218107512477,0.9201593787739886,false
64,8,normal,1,AH_exp,152672.0044273889,151810.13392071554,7.442328e6,94.34774897114633,0.002352874308905346,1.004022641993262,1.540508184672376,0.017366982927013126,false
4,1,normal,1,NUTS,318443.2836274322,319727.34344875265,2213426,8.655426982622144,0.0012076208462816617,0.9950758687395723,0.8931940245722103,0.40219615764987704,false
128,2,normal,1,AM,98649.99425304294,98692.98265676439,1.1697466e7,141.86726165591483,-0.00045590900376853193,0.999524232071032,0.6221234565586258,0.8337049747923351,false
256,9,normal,1,AH_exp,132034.12273228334,131901.8617896462,1.0080462e7,332.6478114227007,-0.0013281251056815855,1.0005503134030516,1.354757168766298,0.05091471548720818,false
256,15,normal,1,AH_exp,112259.25256563794,110916.78967024905,1.0046786e7,331.08009679112877,-0.001673275588530739,1.01148937289205,1.4965121310552263,0.022687267931705838,false
512,8,normal,1,AH_unif,115854.04890929878,114660.8685686462,1.1365128e7,600.055803891806,-0.00032943031322708893,1.0103802090939373,1.6407028512192028,0.009180582638122232,false
32,12,normal,1,AH_exp,177362.12911564746,172563.13928444075,6.709602e6,49.315270390217236,0.007741689920070249,1.0070589449271736,2.0592924436423914,0.00041458872370845446,false
64,19,normal,1,NUTS,521616.59620770696,518377.34436835896,5511081,172.11769617400336,0.00045699669361057185,1.0060396868066779,0.8788808944566426,0.42254079552011115,false
16,16,normal,1,AM,99377.77516232803,99100.42375480098,5.85442e6,19.773317203703623,0.0028946344631254005,1.001173426448816,1.4899820058731734,0.02358965015322479,false
4,17,normal,1,NUTS,288671.1803291357,290444.00652242836,2063352,8.588005617883164,-0.0002631322477897266,0.9938553416035241,0.7557312582247278,0.6175271512753069,false
64,17,normal,1,AH_exp,225414.49519005473,224561.72399450984,7.611582e6,103.35154406230095,-0.0003242357121100725,1.0037510337357205,1.5613641824467095,0.015259248754970138,false
2,18,normal,1,AM,195424.77054043475,195526.32462289024,3.953053e6,3.3968087510415246,0.0012039937973680585,0.9989343058718815,0.9299443888468488,0.35273458118551126,false
8,3,normal,1,NUTS,412842.15187246946,411454.31780898315,2628878,20.14290086285273,0.0019231242545572698,1.000403076490823,0.8767873260431429,0.42556547640932074,false
512,5,normal,1,AH_fix,109456.69642456384,107999.38734816371,1.1031374e7,564.5730435134865,0.00443110449586039,1.009301007920245,2.470988476066509,9.945196201980314e-6,false
256,6,normal,1,AM,89871.75074178538,89640.50958254603,1.3644599e7,263.86965018058544,-0.0024688042214370213,1.001506501856394,0.7577269416044601,0.6141749973974032,false
2,8,normal,1,NUTS,246577.66346937593,247000.45510509715,1627138,3.9391803208611194,0.002716778698286209,0.9947386721930221,1.1490936888877172,0.14255206295731823,false
128,19,normal,1,AH_exp,122406.40913545706,121834.5410846501,8.838016e6,164.18841630757493,0.002305222660644953,1.0034230741779304,2.0697296687997664,0.00038035154165830243,false
4,19,normal,1,AM,153511.49870796842,154071.66646607497,3.919406e6,5.7643755581534135,-0.0027219315466231048,0.9941375722886917,0.9065494263626306,0.38375148398467185,false
32,4,normal,1,NUTS,617506.0589907723,616571.6055987743,3660040,88.15103796037447,-0.0009642567982927325,1.0004159295291157,0.599420801695743,0.8650487777573135,false
2,19,normal,1,AH_unif,216033.70057204273,215653.61137457928,4.266652e6,3.7709384229166423,-0.0009286235419428525,1.001393827684628,0.9061122274189302,0.38434689542443645,false
256,20,normal,1,AM,85161.64967779431,85279.90053036348,1.3645569e7,264.3223362369337,0.002007266538907097,0.9979464308160175,1.0474144174258413,0.22259704494474175,false
