dim,seed,model,sampler_type,selector,int_time,logstep_jitter,time,n_steps,miness,prop_log_diff,step_size,margin_ess_exact,margin_mean,margin_var
512,2,normal,SimpleRWMH,inverted,single_step,normal,2.082885315,508041.0,134.5477405590861,1.4101547514493138,0.0429638416265629,307.2648676047403,0.3071421522562441,0.7873681543677092
128,19,funnel,SimpleAHMC,standard,rand,none,677.6638519630001,8.8299064e7,152.0847341042326,NaN,0.09060427036203096,332.0296200807509,0.2175757119964,7.6165931314434285
8,15,banana,SimpleAHMC,inverted,single_step,none,3.663303873,267323.0,100.2696450447478,NaN,0.19674569221663732,6238.183371986217,-0.1345153159212056,0.38049536761082436
512,3,normal,SimpleAHMC,standard,single_step,normal,0.7095250939999999,61120.0,129.68144316300445,0.24487244537858374,0.49571636768871996,404.66656935663383,0.022779817589404665,0.9895532762912115
1024,27,banana,SimpleAHMC,inverted,single_step,none,17.046490232,150690.0,119.22551956769846,NaN,0.18241049967614184,164551.09746755805,0.009850290809063406,0.016486135936194343
512,6,funnel,SimpleAHMC,inverted,single_step,normal,44.645727668999996,1.234059e6,189.61940585510936,1.1696201091550442,0.05495657792516354,189.61940585510936,-3.9486010137303347,1.647893180194867
16384,17,normal,SimpleRWMH,inverted,single_step,none,49.543644085,553558.0,131.2603393081203,NaN,0.014640929752884531,1762.9078133849473,0.049360983192732966,0.14638417715051286
4096,17,normal,SimpleRWMH,standard,single_step,none,15.678759001000001,583359.0,131.53919244427198,NaN,0.03214263709621327,268.17604645592724,0.3287073889991191,0.8636288170516784
64,9,funnel,SimpleAHMC,inverted,rand,none,773.978272306,1.70603479e8,172.4615058341438,NaN,0.09914768803018384,345.15789638986104,-0.08758845916915671,8.113379646972371
128,5,banana,SimpleAHMC,standard,rand,none,117.280074338,1.3655865e7,144.4655132833675,NaN,0.038517946528409154,1240.6754747607479,-0.4551753373368669,2.115827985245668
1024,27,banana,SimpleRWMH,standard,single_step,normal,10.370255571,648364.0,134.10833847826018,4.842139203901732,0.037843707409542224,121698.1091447559,0.05023970644949491,0.019701914084388636
8,5,funnel,SimpleRWMH,standard,single_step,none,1.3182294250000002,837855.0,137.50229211357785,NaN,0.3886980815157571,336.67264399574924,-0.8858523677024942,6.419104425281576
32,27,funnel,SimpleAHMC,standard,single_step,none,7.0056971180000005,600598.0,137.67066858655386,NaN,0.24759741091141643,415.2168833533479,-0.08674863625076124,5.822235268281589
16384,3,normal,SimpleRWMH,inverted,single_step,normal,57.352438762000006,569974.0,131.28429762437202,2.3207552345778724,0.014160592543739406,141.40337478114606,-0.14791451162786706,1.7989427681769186
32,17,funnel,SimpleRWMH,standard,single_step,normal,2.7318882469999997,1.49038e6,122.3249427944435,5.086569132607648,0.5706338348853441,122.3249427944435,4.576903802663816,5.862065266198615
256,7,banana,SimpleRWMH,standard,single_step,normal,3.7363647149999997,632890.0,144.02784586003318,4.7834733843217165,0.07136872402746541,78559.88188258803,0.07556356704838366,0.030883280694072392
64,3,normal,SimpleRWMH,standard,single_step,normal,0.5583773379999999,292167.0,107.76182826561872,4.552218866454502,0.23033147361062842,281.3667728778387,0.023316550874340935,1.0080192506831986
64,29,funnel,SimpleAHMC,inverted,single_step,none,8.884699103,582220.0,135.3734326553878,NaN,0.1789882315870159,495.2691707380658,-0.14937057873576953,4.790419300858515
512,24,banana,SimpleAHMC,standard,rand,none,157.20081109699998,4.753953e6,152.77654029281499,NaN,0.036895958995267146,9210.384136915856,0.007506251838651043,0.3112847702358479
1024,23,normal,SimpleAHMC,inverted,single_step,normal,1.6313379440000002,112190.0,221.9644284690392,0.4502625545860913,0.3601144478349762,440.6438686016727,0.07285430941816198,1.0489783692967405
4096,6,normal,SimpleRWMH,standard,single_step,normal,15.558128697,593793.0,131.4759895865869,4.6403534849653765,0.03301952647309597,371.90672440858947,-0.16974164041524373,0.672194823089065
512,18,normal,SimpleRWMH,standard,single_step,none,2.287966344,574241.0,133.06766409793755,NaN,0.07826496597728633,244.30744048045088,-0.15892446097519602,1.1164780539184542
512,9,banana,SimpleAHMC,standard,single_step,normal,41.008896215,762851.0,158.1001064790254,2.3977508060413735,0.13931392964813846,62737.06104546992,0.06534446975766353,0.04469608694601426
2,28,normal,SimpleRWMH,standard,single_step,none,0.360568891,78637.0,105.72479782456811,NaN,2.1712027423161206,1277.5345865586596,-0.008857831159735667,1.0397059228844703
2,11,normal,SimpleRWMH,standard,single_step,normal,0.362088073,10024.0,114.13615948767753,4.765062713572252,2.1954716829804135,165.56147624045983,-0.08281221913639164,0.9902675191755809
1024,10,banana,SimpleRWMH,inverted,single_step,normal,10.335147966000001,576643.0,132.40735235292772,2.403708694914868,0.021881180638929947,450563.96947129705,-0.015547586813793006,0.0063795171938034936
128,3,normal,SimpleAHMC,standard,single_step,normal,0.4011801849999999,30651.0,118.92804489377579,0.20702231961941775,0.623515870619546,268.8370292264817,0.006358756086999758,0.9504584458448013
4,6,banana,SimpleRWMH,standard,single_step,normal,1.2304653970000001,694289.0,133.9474468088211,4.968553454150335,0.16837369652824738,513.9028458168938,-1.1880696347863728,3.6961093124871955
8,14,banana,SimpleAHMC,standard,rand,none,13.683299245,2.335076e6,169.08276225789592,NaN,0.06549156365367576,1412.4416644439998,-0.29750846426847766,2.270259700452899
2048,4,normal,SimpleAHMC,standard,rand,none,1.208929162,44057.0,131.4029330954051,NaN,0.326106299048579,327.9954130505492,0.032696732040615066,0.9384492516110285
128,11,funnel,SimpleAHMC,inverted,single_step,normal,11.621781973000001,540787.0,137.22768058824548,1.0405788289417852,0.14435140345066824,403.79961129762995,-1.8940679636764939,2.2124000832995754
512,29,normal,SimpleAHMC,inverted,single_step,none,0.645557199,55350.0,177.23550115549205,NaN,0.4208776629485286,393.00646048205687,0.1055682221818584,0.9814791743112513
256,20,funnel,SimpleRWMH,standard,single_step,none,3.3563467200000003,586878.0,132.9348938471617,NaN,0.08998868084276371,3447.592874503252,-0.8036384127715437,0.031244392944507423
4,17,funnel,SimpleRWMH,inverted,single_step,normal,1.434042434,696445.0,161.25649079636264,3.2023230829522062,0.36939335945108026,280.5120398565165,-0.46430250532346373,9.343836148377521
4,16,funnel,SimpleAHMC,inverted,single_step,normal,5.677781463,658609.0,149.88297439204737,4.14901421966823,0.4726253027014619,435.82616440629283,0.38471958304523085,7.593353893026629
128,26,normal,SimpleAHMC,standard,single_step,none,0.42467664800000005,30417.0,177.8533740373652,NaN,0.5810639911424624,288.9832433578121,0.08426733033464215,1.063724334162139
64,12,normal,SimpleRWMH,standard,single_step,none,0.82375302,573661.0,151.3461728256909,NaN,0.22228184847476798,395.51117964220174,-0.023596924775605235,1.0370673459338433
32,24,banana,SimpleAHMC,inverted,single_step,none,6.468782436,554145.0,160.07447532317187,NaN,0.19104739655155534,13337.369187477947,0.044380982881889006,0.23446654357054317
2048,18,normal,SimpleRWMH,inverted,single_step,none,6.654102501,509465.0,131.5497625939616,NaN,0.026067089289614303,188.3369351022917,-0.07262611392229473,1.3695384614775474
256,29,banana,SimpleAHMC,inverted,rand,none,73.364747577,2.83208e6,143.19934939045487,NaN,0.05450286867562545,8414.598318970098,-0.13029054053342076,0.317965133266561
16,28,normal,SimpleRWMH,inverted,single_step,none,0.40508618,126007.0,114.46773133428255,NaN,0.2678669300917972,238.90186338254725,-0.018734021342185762,0.9654988518731208
128,7,funnel,SimpleAHMC,standard,single_step,none,11.945908321,561056.0,133.28049255046167,NaN,0.1608223190007884,624.6141364520553,1.7515391684381287,0.6553206422996081
32,11,funnel,NUTS,standard,single_step,none,9.379324758000001,3516124,140.59772484143292,0.0,0.0299178,306.7990782591431,1.038351875545387,6.271837653290527
1024,19,banana,SimpleAHMC,inverted,single_step,none,63.664369300000004,622405.0,150.26716724938782,NaN,0.09042951492349606,58568.785356820816,0.010621986811855574,0.0495181309107742
32,13,banana,SimpleRWMH,inverted,single_step,normal,1.7671900910000002,554724.0,139.46342150781217,1.8723188757555989,0.07560440796631004,10230.405427964193,0.005199186063275615,0.2623414223891908
8,29,normal,SimpleRWMH,standard,single_step,none,0.3723664590000001,146001.0,119.52534167307228,NaN,0.6466586510285468,732.6672567323196,-0.00861869949751868,0.8518261128912064
16384,13,normal,SimpleAHMC,standard,single_step,none,21.184321536,121049.0,101.83697123025547,NaN,0.25811630119395296,290.49176743064186,-0.030247022233471442,1.0020853184805025
4096,3,normal,SimpleAHMC,standard,rand,none,2.364819257,47680.0,100.56379433568064,NaN,0.27981498719024556,295.75965623255485,-0.08690663377491761,1.0313747838551057
8,11,normal,SimpleAHMC,inverted,rand,none,0.371707247,7066.0,201.68248848974926,NaN,0.87071404542286,211.50037094487567,-0.17373575131803484,1.0956642737658484
4096,8,normal,SimpleAHMC,inverted,single_step,normal,4.295666692999999,112064.0,135.24399186912473,0.453431310066958,0.28443014087054225,310.657684469228,-0.012174877165856982,0.9565931084291126
32,3,banana,NUTS,standard,single_step,none,2.543673506,798133,102.36409301667086,0.0,0.0720342,3074.122392375166,0.27237874313184,0.5328196973657073
16,11,funnel,NUTS,standard,single_step,none,1.998693593,743437,103.13430007413758,0.0,0.0548627,275.2202960558518,0.9369779860886667,5.931990999437432
16,30,funnel,SimpleAHMC,standard,rand,none,20.15607869,6.696935e6,141.77918441640153,NaN,0.1761689228841726,286.65938605361737,0.13106099118908443,8.87094038646399
4,3,normal,SimpleRWMH,standard,single_step,none,0.4087292789999999,296012.0,309.5184280588205,NaN,1.0487958548597491,2238.2363263497086,0.01987222613591952,0.9742645467200106
256,15,normal,SimpleRWMH,inverted,single_step,none,1.387398711,501525.0,141.91890865274115,NaN,0.06259286200804211,270.3786857688637,0.25487671488755115,0.9505988882298879
2,18,normal,SimpleAHMC,inverted,rand,none,0.353466126,3511.0,156.88747350746425,NaN,1.1453786629306812,305.09498330380274,0.03633167274700248,1.0115536410278865
2,6,funnel,SimpleRWMH,standard,single_step,none,0.7629151409999999,403537.0,154.80105826058622,NaN,1.7341628694023177,359.95297380206557,0.2757226276046771,9.21481339220305
1024,19,funnel,SimpleAHMC,standard,rand,none,3973.4877214939997,9.9120511e7,134.64030763624024,NaN,0.046317199464008356,441.31524954254775,-0.29206450247372095,5.291394636323485
8,11,normal,SimpleRWMH,inverted,single_step,normal,0.420363011,128859.0,219.17860898662465,1.540836773978734,0.3554114095634509,298.60839315070996,0.07977148177798282,1.0526319149829992
32,4,normal,SimpleAHMC,standard,rand,none,0.3684735309999999,17265.0,194.32889094927052,NaN,0.7695642130945858,392.7994780511056,0.10105246432453142,1.0045154282782454
512,1,normal,SimpleRWMH,standard,single_step,normal,2.027672388,582893.0,140.78142870859546,4.635396223557242,0.08191002605847442,369.4846314130226,0.04924945871924201,0.7748499113159737
64,11,funnel,SimpleRWMH,standard,single_step,normal,1.771272958,666789.0,131.94514560497385,4.980482775191515,0.20512256891578887,1053.3815346296772,0.49386165582106933,1.9872951972713473
8,21,banana,SimpleAHMC,inverted,single_step,normal,5.30257408,573748.0,139.67666242011555,1.888981560984554,0.10170012485457347,1809.0996733187405,0.7105257850635163,0.9663457458122308
1024,15,normal,NUTS,standard,single_step,none,2.13768598,32806,711.4430983558868,0.0,0.245665,1211.1501525580204,-0.012870954400000002,0.9421891393015802
4,2,funnel,SimpleAHMC,inverted,single_step,normal,3.893364699,328725.0,122.6831885704465,3.867629903346442,0.447239664729421,377.8795256835613,0.25129357652239914,6.411113525520092
64,5,funnel,SimpleAHMC,inverted,rand,none,164.288876979,2.9065389e7,181.93338947431684,NaN,0.11778553769902715,383.57264666633876,0.19021940510703222,7.439614263856592
16,11,normal,SimpleAHMC,inverted,single_step,normal,0.332580116,14777.0,141.47163418967412,0.4334628123193816,0.7259023315203081,301.1431108383867,-0.03044424849031249,0.9428564601644687
64,12,normal,SimpleRWMH,inverted,single_step,none,0.9341153010000001,499479.0,192.54957929397136,NaN,0.12564029422339398,351.5221136276635,-0.043642253478001526,0.9956215600035311
16384,7,normal,SimpleAHMC,inverted,single_step,normal,36.267812299,225047.0,195.09103224679913,0.451527210365069,0.22645290685814234,365.7091610817735,-0.07324871238414243,1.0734974696595712
2048,6,normal,SimpleRWMH,inverted,single_step,normal,6.683423403,520406.0,131.58501149875508,1.5475790735988135,0.02427932756162666,227.4051409251141,0.4333020327480399,0.9552819961449867
16,12,banana,SimpleRWMH,standard,single_step,none,1.3461939760000001,651776.0,134.48908730887584,NaN,0.10612530929745104,918.0067926054994,1.4968270782236635,0.5667714275712672
512,24,funnel,SimpleAHMC,standard,single_step,normal,34.025038022,572320.0,131.918448965804,1.3614069569907994,0.07625801199968568,296.7274185304843,-2.264111737852237,2.6797865732204076
4,26,banana,SimpleAHMC,inverted,single_step,normal,4.959792914,544626.0,159.6181674274179,1.4872103634846758,0.1551890164307644,3205.3624666232954,-0.004545367455132329,0.9654206841211689
32,15,normal,SimpleAHMC,inverted,single_step,normal,0.37808918499999994,28105.0,202.2472966248469,0.48857953671287413,0.6435740695758455,327.8482974383009,-0.0411763240077545,1.039256728646014
4,23,funnel,SimpleAHMC,standard,single_step,none,3.610952974,323925.0,149.6302552237614,NaN,0.5435159498745386,481.8509529697128,0.256541446816334,5.631802984903567
128,17,banana,SimpleAHMC,standard,single_step,normal,12.661608145999999,628709.0,143.61897381135353,2.0769559700967934,0.14008327308266985,13712.948539138153,0.26463372817133907,0.12986243264037275
512,16,banana,SimpleRWMH,inverted,single_step,none,6.111350354000001,557198.0,135.26441365657328,NaN,0.03016759398238017,44263.61251052302,0.14943682777653494,0.037047568045854865
2,9,funnel,SimpleAHMC,standard,single_step,normal,2.2333553329999996,88388.0,102.75610390253784,5.897563497890839,0.8480557248995532,252.81617677725097,0.45166612991846034,6.371266864658567
4,7,funnel,SimpleAHMC,standard,single_step,normal,3.930387945,332722.0,138.69519415565037,3.79400776586984,0.49498156113965447,455.8292662885999,-0.20014293623325297,5.869359806835463
8,26,normal,SimpleAHMC,standard,single_step,normal,0.347752939,7681.0,163.85777556954577,0.5174887041301643,0.947928215379305,164.16301339009405,0.1536092898985242,1.0227273630551015
16,16,banana,SimpleAHMC,standard,rand,none,24.865463650000002,5.076172e6,138.54445960814502,NaN,0.03527213414921294,636.2866578918025,1.1048803058500893,3.220924092412898
4,19,normal,SimpleAHMC,standard,rand,none,0.3603771659999999,3783.0,139.3819608070955,NaN,1.0586002495900908,183.97510607642647,-0.01135712799618457,1.0742980319920232
256,8,normal,SimpleAHMC,standard,single_step,normal,0.5375571960000001,61159.0,233.41584657972098,0.24976024675288927,0.5506529229664259,341.2526082653901,0.024631306750640392,1.0326677769307642
16384,6,normal,SimpleAHMC,inverted,rand,none,13.617056752,100899.0,227.96589776569988,NaN,0.18363723050826503,542.7630793118007,-0.021427755990207544,1.0009881596171033
128,8,funnel,SimpleRWMH,standard,single_step,normal,2.225715594,659253.0,131.8867011248748,5.015079587151051,0.04688683307230906,159.16687719928393,-3.759060946988765,0.4108877386413376
256,6,normal,SimpleRWMH,inverted,single_step,normal,1.353894195,507287.0,140.01129000034805,1.4203793891946996,0.058552200873537706,292.76630506735563,-0.13915388897425884,0.9447391540927342
1024,10,funnel,SimpleAHMC,standard,rand,none,7234.355749378001,1.37264839e8,134.08143828667045,NaN,0.036670194602050524,241.38659225234386,-0.1550617836656102,9.66087758855608
256,7,banana,SimpleAHMC,standard,rand,none,99.94908798899999,3.187052e6,148.28442223016208,NaN,0.04471953819995304,9028.58977660332,-0.0787978724569758,0.3134129707612831
8,20,banana,SimpleAHMC,inverted,single_step,normal,5.19645708,576134.0,134.32619599344858,1.4844477492582924,0.06680894646478343,277.7795322447194,-3.031876672402334,0.06107240962122877
512,8,banana,SimpleRWMH,standard,single_step,normal,6.077990158,640308.0,136.2878063174699,4.737963247933957,0.05086700893224558,48636.61530675841,-0.10683830209927762,0.04292088819953685
256,6,normal,SimpleAHMC,inverted,single_step,normal,0.589503293,56038.0,175.58344639096367,0.3943966695885359,0.4533204166074014,543.0772496576815,-0.10225072736150788,0.9309062842281522
4,23,funnel,NUTS,standard,single_step,none,0.479201229,153723,176.83511130485965,0.0,0.261813,243.72673610317003,1.3634675975185715,4.09165375125576
64,8,funnel,SimpleAHMC,inverted,single_step,normal,8.979461057,548576.0,136.42431157653996,1.4419166915118016,0.1678099674344978,504.78459313050246,-0.388070227863256,4.555941010141581
128,21,funnel,SimpleAHMC,inverted,single_step,none,10.553878812,529459.0,136.98331873144392,NaN,0.14676064919035262,366.58928655320983,-2.0376422247821013,2.244944699175704
1024,1,banana,SimpleAHMC,standard,single_step,normal,69.15397458700001,755496.0,158.19985471018362,2.374361204622077,0.151917964411429,97471.016973984,-0.03259961751851091,0.03144509574429768
8,8,normal,SimpleRWMH,inverted,single_step,none,0.4199024969999999,128244.0,232.8049474428703,NaN,0.38904751443909763,396.17131064957164,-0.012750437577413287,0.9510383427445794
512,1,funnel,SimpleAHMC,standard,rand,none,1107.44745564,3.7534795e7,138.664789797144,NaN,0.05773709335673261,337.42813065510614,0.8450450479284469,6.371429196919484
8,14,funnel,SimpleRWMH,standard,single_step,none,1.26945446,765729.0,137.53600478082208,NaN,0.5326963741355004,426.6435711962313,0.6853731081510146,5.342898380883082
256,19,normal,SimpleAHMC,standard,single_step,none,0.6619148540000002,60689.0,221.19205813308938,NaN,0.5146921655814539,393.7976235812846,0.03264086726985801,1.0747047245497914
8,24,banana,SimpleAHMC,inverted,rand,none,19.541064051,3.90242e6,164.58621968153926,NaN,0.043071091909328243,803.9661816986105,-0.2397020029345096,3.926652106312398
128,27,funnel,SimpleAHMC,inverted,single_step,none,10.761770957,506583.0,134.94422623052293,NaN,0.13076805328573418,548.6088384745541,-1.1897638118539073,2.861020564244616
64,11,normal,SimpleAHMC,inverted,rand,none,0.356247985,16075.0,211.4833231131561,NaN,0.618634223557186,415.3826874519242,0.025731557941759495,0.959928290849459
128,29,funnel,SimpleAHMC,inverted,single_step,none,11.029586048000002,486582.0,133.25144787015745,NaN,0.15521246622438326,915.9525065818625,1.1060759031002962,1.331674432819751
128,24,banana,SimpleAHMC,inverted,rand,none,44.893648505,3.601928e6,136.01946664155506,NaN,0.024412035887519227,1602.441170120222,-1.2026708063806857,0.16545631818393602
128,1,normal,SimpleRWMH,standard,single_step,normal,0.9411510189999999,583481.0,165.1872089564049,4.604211649064632,0.16422301638433776,433.10464202153685,-0.06317613174035927,0.8916137696281686
512,14,normal,SimpleAHMC,inverted,single_step,none,0.6984051520000001,55038.0,147.91420864202405,NaN,0.41809841196972153,353.6905373979254,-0.0335703604359787,0.9949404681032654
128,25,normal,SimpleAHMC,standard,single_step,none,0.4296217079999999,30328.0,174.23900588271778,NaN,0.5776784599509905,289.6882881424732,0.01696580594898881,1.0833509769225558
1024,27,banana,SimpleRWMH,inverted,single_step,normal,10.017210382999998,581014.0,132.0296705669718,2.5646177304197058,0.020807011416621057,33146.20014688297,0.26916184474613314,0.005376622034116878
512,22,funnel,SimpleAHMC,inverted,rand,none,2394.186254397,1.25505045e8,138.67678722737907,NaN,0.04751012512145607,418.8497296066822,0.00929765218939893,5.738981205308146
8,11,banana,SimpleAHMC,standard,rand,none,12.634018713,2.105593e6,156.49249019815295,NaN,0.08451675140337064,1840.8556177988705,-0.23894618201622925,1.751763451757688
32768,2,normal,SimpleAHMC,standard,single_step,none,118.868498493,242302.0,187.22968773698068,NaN,0.22998534017610736,440.25560561577373,-0.1325880510034581,0.9679703644959903
8,12,banana,SimpleAHMC,standard,rand,none,15.227882534,2.619858e6,133.16392624882013,NaN,0.04604498870409277,350.3032229881059,-0.6911245834516349,7.105680476179318
128,24,funnel,SimpleAHMC,standard,rand,none,1041.2476110900002,1.37875312e8,145.5826425945288,NaN,0.08761453464508695,279.74076930475724,-0.04775371895436564,8.906903297964254
256,5,normal,SimpleRWMH,inverted,single_step,none,1.484211158,501898.0,140.23850602323444,NaN,0.06328803694637868,268.27176137028073,0.054442039943842974,1.0448939310046004
64,2,banana,SimpleRWMH,inverted,single_step,none,1.715732076,547093.0,133.76423593121174,NaN,0.06865509614366692,11206.861894113408,0.1805283240400321,0.20157321175924242
1024,1,banana,SimpleRWMH,inverted,single_step,normal,8.591787098,580162.0,132.0206426599256,2.4852196994233147,0.0212124051065679,57725.72992758677,-0.14059975160064872,0.0252028469512582
64,23,funnel,SimpleAHMC,inverted,single_step,none,8.719243447,576756.0,134.53404268629643,NaN,0.13880089563621853,223.46366319423402,-1.8896915844641147,6.92999743203004
256,11,funnel,SimpleAHMC,standard,rand,none,1849.1856402829999,1.23668442e8,138.71817693708275,NaN,0.06948690138278174,299.0399188359904,-0.42816957894447305,7.876114066108764
128,6,normal,SimpleRWMH,inverted,single_step,none,0.8252403929999998,500688.0,156.9655844722494,NaN,0.08916160746682063,336.9453113585294,0.1133386468174369,0.9051740920564175
16,18,normal,SimpleAHMC,inverted,single_step,none,0.33174832399999993,6904.0,107.86387216869917,NaN,0.7631492880978573,151.45015099299346,-0.09982095675717287,1.0313913314445824
16,14,funnel,SimpleAHMC,standard,single_step,normal,6.578906779,632488.0,140.7144422560115,1.7270631224116184,0.2660504022939227,282.9356004295181,0.2951156311501172,8.699174585640483
16,30,normal,SimpleAHMC,inverted,single_step,normal,0.37352768099999994,14047.0,165.63791119433526,0.3679465411425481,0.727701444134535,265.6075273034716,-0.03525658723191021,0.960122455501112
64,11,normal,SimpleRWMH,standard,single_step,none,0.736630376,577942.0,147.36703821838347,NaN,0.22044195026818877,448.05235093748075,0.1207160328330971,0.991217788692688
64,29,banana,SimpleRWMH,inverted,single_step,none,1.7007556480000001,567120.0,135.2475726188347,NaN,0.051941945265157406,2494.9245458429727,1.0083029763963793,0.013885792394055432
64,15,banana,SimpleAHMC,standard,single_step,normal,8.935697134,619291.0,145.98374586619698,2.002287847179179,0.15354134819112744,11642.463756758094,-0.23409982319504702,0.18583052010008985
16,3,normal,NUTS,standard,single_step,none,0.169762158,13754,1324.4627907675426,0.0,0.590538,6993.459122508242,0.008113836200000002,0.8938078149079844
512,17,funnel,SimpleAHMC,standard,single_step,normal,34.280772152,587541.0,131.77059333634855,1.3946414287723474,0.10828027102029145,778.6407176627539,-1.071192279628316,1.8344633522297715
32,30,banana,SimpleRWMH,inverted,single_step,normal,1.5805841530000002,548187.0,142.70487070059795,2.082331365641651,0.0693630129416045,9299.912090422673,-0.31801023168418746,0.18738080485852993
128,21,normal,SimpleRWMH,inverted,single_step,normal,0.9042892319999999,505959.0,152.70662306715292,1.397444267421884,0.08247842700350351,247.07695629003223,0.07472297089307876,1.1766907983880537
4,20,banana,SimpleRWMH,standard,single_step,none,1.1067648719999998,676898.0,137.6163767070745,NaN,0.1437920716227815,1124.2639509822804,-0.44360514948699015,2.2138052690392804
4,2,banana,SimpleAHMC,inverted,single_step,none,5.466956071,625732.0,133.14735167785892,NaN,0.0503257298270018,241.84955734602386,-3.1168930946191225,0.9300601682155125
4,7,funnel,SimpleRWMH,standard,single_step,none,1.3213107259999999,819470.0,148.05462050000716,NaN,0.7177446450441483,286.844144890951,0.10292121034352911,9.053696686848557
8,30,funnel,SimpleAHMC,standard,single_step,none,3.79624711,326867.0,101.49639484092735,NaN,0.36740015294941136,398.39909635639407,0.06737037577776026,5.316876286287355
2,30,funnel,SimpleRWMH,standard,single_step,normal,0.46866959799999997,117665.0,148.81017588154322,5.5546894580109,1.8421496949214384,227.72163986343213,-0.03064683693381305,8.342240893276784
4,1,funnel,SimpleRWMH,standard,single_step,none,1.2724879580000001,730709.0,147.62509931828328,NaN,0.8300964941062359,325.9835550218668,0.3164783514098305,8.22517367215164
1024,29,banana,NUTS,standard,single_step,none,185.804860707,4839055,108.51733320917735,0.0,0.115698,31639.230401707533,-0.061599822070038696,0.07731559097064997
128,13,normal,SimpleAHMC,inverted,rand,none,0.365295458,16306.0,146.85157428918305,NaN,0.5145371846809383,202.97701144105469,0.034195564207214146,1.0662726599555516
64,27,funnel,SimpleRWMH,standard,single_step,normal,8.500211372999999,1.483612e6,196.3731970165387,4.953054672292714,0.11756717765271231,196.3731970165387,-3.6884913024592376,3.070274339998729
4,4,funnel,SimpleAHMC,inverted,single_step,none,4.353832394000001,663291.0,216.22118039940057,NaN,0.4627299822164268,513.6974995290178,0.06641658751869806,7.351255146786174
2048,14,normal,NUTS,standard,single_step,none,4.040025636,35216,422.12289544386476,0.0,0.223737,1798.1045893478993,-5.0360175000008664e-5,0.8996010269277102
8,8,normal,NUTS,standard,single_step,none,0.072238289,12354,1356.4820587144443,0.0,0.665103,1480.112639205646,-0.0006895995499999961,1.000714832638748
16384,24,normal,SimpleAHMC,inverted,rand,none,18.873895171999997,99952.0,241.55037333079838,NaN,0.1849418599884254,783.7170169349653,-0.05690449234665439,0.9988479165942378
2,19,funnel,NUTS,standard,single_step,none,0.437422329,134834,171.75319547574531,0.0,0.064694,374.2274685161227,0.6940439853547142,6.210440870758921
8,1,banana,SimpleAHMC,inverted,rand,none,11.276185673,2.605253e6,140.92854353659666,NaN,0.04568960306541387,539.3008403586657,-0.1835189040720816,5.171646919145917
32,28,funnel,SimpleAHMC,inverted,rand,none,28.011374713000002,6.688849e6,104.38375208673635,NaN,0.1359534390191743,217.66722598029622,-0.05596882848467702,9.441773898376951
64,3,funnel,SimpleAHMC,standard,single_step,none,9.06149521,603027.0,133.69442943969153,NaN,0.1676642825768749,293.6621219752316,-0.4320860872656177,7.811833596044177
64,1,normal,SimpleAHMC,inverted,single_step,none,0.39758785,27774.0,193.32532130545613,NaN,0.5904007734183337,357.14548580501616,-0.019789672151411582,1.0756570157749987
32,20,funnel,SimpleRWMH,standard,single_step,none,1.790514708,648304.0,131.47412320901088,NaN,0.28028142739500694,472.54028519761044,-0.17686029465685882,4.922506763023719
4,29,funnel,SimpleAHMC,standard,single_step,none,5.495679150999999,697963.0,246.51887167211467,NaN,0.46812983106596645,524.7095224038966,0.30437836730566825,7.28674202305588
8,13,normal,SimpleAHMC,standard,single_step,none,0.36033408600000005,7621.0,129.59960562806233,NaN,0.9277968396308647,326.20996413474296,0.1035627824145036,1.0401498435102425
1024,23,normal,SimpleRWMH,inverted,single_step,normal,3.673685482,513775.0,132.22110445806138,1.4340267289873674,0.031597295270885485,178.7889334135012,0.3929624007647001,1.3029142999230612
64,29,normal,SimpleRWMH,inverted,single_step,none,0.8446512989999999,501455.0,185.82054274489977,NaN,0.12478101197214848,298.186490671278,0.1414701025435935,1.0954750241975588
128,14,banana,SimpleRWMH,standard,single_step,normal,2.182032886,632618.0,157.09831681247863,4.87366321440261,0.09909941727650358,46647.498634423726,-0.0694364230020688,0.05849314777990809
256,19,normal,SimpleRWMH,standard,single_step,normal,1.682887462,582567.0,150.2350258562648,4.508980678259664,0.1146092918375265,323.8317772991621,0.07233687241630112,0.9495823442613699
2,4,banana,SimpleAHMC,standard,rand,none,12.254165453,2.364642e6,160.05861824729723,NaN,0.07766766824646792,378.022631750337,0.042247877642850144,8.434609047393959
1024,13,funnel,SimpleRWMH,standard,single_step,none,9.824885893000001,596963.0,131.64312630191083,NaN,0.04272176780929136,1525.7441701304485,-1.2275989574686494,0.010302612023678565
128,1,banana,SimpleAHMC,inverted,single_step,normal,12.157405555,609067.0,139.47439491410424,1.9660879626867012,0.120495107643199,12769.203526986048,0.18582159592477723,0.17654929387415325
32768,8,normal,SimpleAHMC,standard,rand,none,25.791444649,102440.0,178.30528290538055,NaN,0.17697932931666877,477.64349423247006,-0.02690475119579805,1.1502872673430298
4,19,funnel,SimpleAHMC,standard,rand,none,3.967858037,498480.0,178.15607676648432,NaN,0.4243692168442895,389.6910612560497,-0.026077035654970625,7.633938755924364
16,16,banana,SimpleRWMH,standard,single_step,normal,1.359210168,633393.0,141.39676053442201,4.832430896930082,0.12204227646972657,5385.995016244301,-0.12173490172518142,0.4954871465862426
