scale_idx,seed,model,sampler_type,selector,int_time,logstep_jitter,scale,miness,time,n_steps,margin_ess_exact,margin_mean,margin_var
5,7,funnel_scale,SimpleAHMC,inverted,single_step,normal,1.0,158.54599634974295,6.556555958000001,989072.0,336.9625270020126,-1.213955114638582,7.105433115221845
4,27,funnel_scale,SimpleAHMC,standard,rand,normal,0.8,156.53534055651943,11.535392958,3.645867e6,405.5230436572198,-1.1657606280107045,6.214565291351655
3,17,funnel_scale,SimpleAHMC,standard,single_step,none,0.6000000000000001,174.79044561317636,6.460140765,1.010239e6,894.4569337364477,-0.16602415707225215,3.4534148672544345
5,29,funnel_scale,SimpleAHMC,standard,rand,none,1.0,219.4373968136671,7.410326154,1.419735e6,510.60526024804966,0.16397305328584755,7.205340747580471
12,30,funnel_scale,SimpleRWMH,standard,single_step,normal,2.4000000000000004,153.02693907655973,0.403762641,49910.0,187.02182364252553,-0.6065559443649258,7.756113301888486
10,17,funnel_scale,SimpleRWMH,standard,single_step,none,2.0,133.85629421691186,0.5616693170000001,214280.0,330.12811640864703,-0.24842537431465533,7.056388742252903
3,25,funnel_scale,SimpleAHMC,inverted,single_step,normal,0.6000000000000001,135.5034864888642,9.512801236000001,1.867983e6,159.86461660307424,-3.8016143729513754,0.016468664797286214
16,19,funnel_scale,SimpleRWMH,standard,single_step,normal,3.2,165.398963911078,0.388797451,44633.0,183.17573112712014,-0.6786376234144236,8.382724770648082
5,22,funnel_scale,SimpleAHMC,standard,single_step,normal,1.0,141.86195838552587,7.44835501,1.255302e6,163.09520249372386,-3.14675395672324,4.932216523221055
6,27,funnel_scale,NUTS,standard,single_step,none,1.2000000000000002,149.1801422607653,12.931427793000001,8400681,149.1801422607653,3.613499445591746,3.461532128859172
12,2,funnel_scale,SimpleAHMC,standard,single_step,none,2.4000000000000004,386.63966956104156,3.8457159809999997,340165.0,687.7171313589811,0.4276085830545354,7.261652990241151
7,3,funnel_scale,SimpleAHMC,inverted,single_step,none,1.4000000000000001,154.63318376362628,3.8029326020000003,410351.0,408.08049756637496,0.22980592466350502,6.859612384487341
6,21,funnel_scale,SimpleRWMH,inverted,single_step,normal,1.2000000000000002,171.48798565488877,2.439591616,2.087294e6,171.48798565488877,3.4920536664193182,11.139203172338215
13,16,funnel_scale,SimpleRWMH,standard,single_step,none,2.6,236.18627290775402,0.783815927,375025.0,565.3466899419102,0.1052761966045659,8.97453322289907
14,15,funnel_scale,SimpleAHMC,inverted,rand,normal,2.8000000000000003,104.2332023338601,2.2504336789999995,85581.0,200.73773548221212,-0.2229997337585381,8.954907064658064
17,3,funnel_scale,SimpleRWMH,inverted,single_step,normal,3.4000000000000004,115.859712760012,0.4429569769999999,82191.0,170.0381789250784,-0.3805788285858975,10.799445929222184
3,5,funnel_scale,SimpleAHMC,inverted,rand,normal,0.6000000000000001,319.29976977947734,43.833481497,2.2824317e7,919.1120859551394,-0.5443308216656729,5.061846565229962
17,15,funnel_scale,SimpleRWMH,standard,single_step,none,3.4000000000000004,158.5550150064741,0.42832836399999996,86527.0,268.55989393585855,-0.48539336719716514,8.176959758402482
19,23,funnel_scale,SimpleAHMC,inverted,rand,none,3.8000000000000003,270.2209831723119,2.5822002260000003,149348.0,334.14389797278517,-0.1410559352393045,9.960235789894423
16,17,funnel_scale,SimpleAHMC,standard,single_step,normal,3.2,135.3220895915379,1.9676707180000002,37269.0,188.14981755373347,-0.30031037251591336,7.284032129164996
3,15,funnel_scale,SimpleRWMH,inverted,single_step,normal,0.6000000000000001,115.11337203831246,17.384149919000002,1.7231749e7,115.11337203831246,8.879723728993735,2.9169802761937573
12,23,funnel_scale,SliceSampler,standard,single_step,none,2.4000000000000004,238.11102126863534,0.16322763699999998,35824.0,268.1285720447044,0.02531514377557833,9.574905007262444
4,20,funnel_scale,SimpleAHMC,inverted,single_step,none,0.8,105.58164301276715,3.8799475920000006,433471.0,508.7131976140152,0.16339544659091806,4.483994121376581
12,21,funnel_scale,SimpleRWMH,standard,single_step,normal,2.4000000000000004,119.40466468095289,0.399461607,45205.0,205.79755618185007,-0.9293359320015062,6.761618704184428
4,10,funnel_scale,SimpleAHMC,inverted,single_step,normal,0.8,174.49602160936706,6.7596284099999995,1.056893e6,595.203765664441,-1.1227958117182535,3.468907808261808
18,29,funnel_scale,SimpleAHMC,standard,rand,none,3.6,181.89336099209797,2.111273863,78451.0,244.09959745339114,-0.3980406493494938,8.382039568224263
18,17,funnel_scale,SimpleAHMC,inverted,single_step,normal,3.6,167.89900607357882,1.975535462,35489.0,212.87975631194354,-0.31272373458954905,8.949977318807756
4,6,funnel_scale,SimpleAHMC,inverted,rand,none,0.8,122.56387744295168,4.768768558,838529.0,469.378570725634,0.7072343297309216,5.006296580021193
12,26,funnel_scale,SimpleRWMH,inverted,single_step,none,2.4000000000000004,105.86107681382182,0.429388477,82443.0,200.55870103485816,-0.36447717027460047,8.669035483919568
20,23,funnel_scale,SimpleAHMC,inverted,single_step,normal,4.0,142.41096335262006,1.8902558660000002,34340.0,227.57242248843423,-0.13857320057630004,7.816317373218059
16,14,funnel_scale,SimpleAHMC,standard,rand,normal,3.2,177.44067675638797,2.3361049119999997,78609.0,177.44067675638797,-1.227220650930307,9.393370545066297
16,20,funnel_scale,SimpleAHMC,standard,rand,normal,3.2,167.69719189583182,1.987065909,39355.0,207.0936018128549,-0.566566096995057,7.764265990263643
16,17,funnel_scale,SimpleRWMH,inverted,single_step,none,3.2,176.18271307255281,0.450111357,78156.0,319.23801787730366,-0.26798967191903095,7.760096923890642
5,3,funnel_scale,NUTS,standard,single_step,none,1.0,111.89315207497026,1.4844871849999999,594143,111.89315207497026,3.664180577394194,2.127825941273213
4,7,funnel_scale,SimpleAHMC,standard,rand,none,0.8,198.05779787495567,7.870044807999999,1.647166e6,508.37537789725155,-0.09253811221521219,6.5570055171040265
18,16,funnel_scale,SimpleRWMH,standard,single_step,normal,3.6,225.3203505791412,0.386961177,44165.0,271.95942787404954,-0.5073677141193909,8.41714829084263
7,15,funnel_scale,SimpleAHMC,inverted,rand,none,1.4000000000000001,348.4579909231879,6.45702567,1.090861e6,757.1559258085928,-0.015578029952380362,6.994709913567635
9,30,funnel_scale,SimpleAHMC,inverted,rand,normal,1.8,170.5363421684159,3.928201732,448213.0,376.28044754943977,-0.47884553720763123,8.176850721738017
1,6,funnel_scale,SimpleRWMH,standard,single_step,none,0.2,144.3589216320736,1.4801646160000002,1.459821e6,1220.094386816287,0.8326763495726045,1.300894060048406
11,22,funnel_scale,SimpleRWMH,standard,single_step,none,2.2,213.31619799156965,0.7661698899999999,394215.0,419.04935208971835,-0.34636031499931397,9.041830076235978
18,12,funnel_scale,SimpleAHMC,inverted,rand,none,3.6,209.16426584093824,2.169394811,71733.0,287.0087362614351,-0.055478742572639794,8.832284117856611
6,17,funnel_scale,SimpleAHMC,inverted,single_step,normal,1.2000000000000002,105.01917993776992,3.9455706189999997,429181.0,302.0897693712415,-1.1259648443713908,5.915622867466249
13,18,funnel_scale,SimpleRWMH,inverted,single_step,normal,2.6,135.52343910904904,0.473841388,85072.0,166.8278297333855,0.5422169368993598,10.364279154959819
10,7,funnel_scale,SimpleRWMH,standard,single_step,none,2.0,172.47830554950684,0.7959236870000002,441665.0,310.03415490489664,0.03213073269703978,9.568839053352201
19,14,funnel_scale,SimpleAHMC,inverted,rand,none,3.8000000000000003,140.3376987986319,1.9472068870000003,37148.0,227.9020879948094,0.0417560243223577,7.9731092232538145
16,24,funnel_scale,SimpleAHMC,inverted,single_step,normal,3.2,408.5356106466362,2.631389669,150235.0,466.9729604833285,-0.40508656834272383,9.032860743880526
9,19,funnel_scale,SimpleAHMC,standard,rand,normal,1.8,120.36764660748575,3.9196581699999995,460826.0,271.14972732723317,-1.1158641831385872,8.860334652944845
5,19,funnel_scale,SimpleAHMC,standard,rand,none,1.0,147.72702136269484,7.448818847,1.558747e6,557.4535298298022,0.5977710935796321,6.974552286066168
15,7,funnel_scale,SimpleRWMH,inverted,single_step,normal,3.0,157.13927261897862,0.607787572,175689.0,189.67881076637116,0.12366564626089366,12.832332919842708
20,17,funnel_scale,SliceSampler,standard,single_step,none,4.0,282.1852219692822,0.11912806000000001,17894.0,371.87941870812404,-0.35004445680774543,8.851036310910166
20,25,funnel_scale,SimpleAHMC,inverted,rand,normal,4.0,118.34383276860743,2.0154020420000003,34380.0,274.9641060548028,-0.18491539657429967,8.492524406579692
3,20,funnel_scale,NUTS,standard,single_step,none,0.6000000000000001,115.56607033060746,297.151299128,155941087,115.56607033060746,12.496445727775091,1.7046225232555896
3,6,funnel_scale,SimpleAHMC,standard,single_step,normal,0.6000000000000001,176.7608575075589,7.0283816130000005,1.18383e6,820.8906038370425,-1.1172110641337367,2.2389087016440246
10,6,funnel_scale,SimpleAHMC,standard,rand,normal,2.0,304.83927571344833,3.928091742,460560.0,481.7001292670982,-0.7539154198795442,7.452770625164955
7,8,funnel_scale,NUTS,standard,single_step,none,1.4000000000000001,102.79523563851954,0.393270552,152836,107.89544398112183,2.333653393169143,4.171160838577017
3,24,funnel_scale,SimpleAHMC,inverted,rand,none,0.6000000000000001,139.62395674761262,9.093363612000001,2.450414e6,674.6965476672959,0.4014104481840951,4.667668767059606
19,18,funnel_scale,NUTS,standard,single_step,none,3.8000000000000003,130.67831048804993,0.063575642,13008,223.18424264294256,0.13704174405,6.975973827898371
19,17,funnel_scale,SimpleRWMH,standard,single_step,normal,3.8000000000000003,119.98335745891296,0.355348812,21745.0,135.37803133215795,-0.7926633709094177,8.015979643573466
8,23,funnel_scale,NUTS,standard,single_step,none,1.6,258.89990822254384,1.444069994,589000,258.89990822254384,2.279214042648178,3.9436820051829806
5,3,funnel_scale,SliceSampler,standard,single_step,none,1.0,170.49693928753732,0.166936227,89983.0,215.8351502030186,0.3306291030411732,8.706679636003287
16,16,funnel_scale,SimpleAHMC,standard,single_step,normal,3.2,109.26896652744526,2.6646310819999997,183806.0,169.3885465348689,-1.257585992690275,10.201466093652302
13,20,funnel_scale,SimpleAHMC,standard,rand,none,2.6,135.6258441904562,2.263043118,86834.0,260.47856115112074,0.10294636520004934,8.411343553506871
14,30,funnel_scale,SimpleAHMC,inverted,single_step,none,2.8000000000000003,122.61332065992192,2.137976049,79784.0,242.74021328012842,0.11967476467926944,7.637761108833717
10,9,funnel_scale,SliceSampler,standard,single_step,none,2.0,104.79843442427331,0.10971813500000001,18890.0,121.20980033336339,-0.42103793080335794,8.800580489177289
15,18,funnel_scale,NUTS,standard,single_step,none,3.0,144.29421381491787,0.153737513,41997,144.29421381491787,1.332090824699333,6.876219113151887
6,28,funnel_scale,SliceSampler,standard,single_step,none,1.2000000000000002,103.52045919082182,0.126821362,42265.0,149.32729101544257,-0.1753111172470747,9.519831640718781
16,7,funnel_scale,SimpleAHMC,inverted,single_step,normal,3.2,114.06160863096854,1.993493903,36704.0,161.68957743774587,-0.5190159009141864,8.964384186301029
15,3,funnel_scale,SimpleAHMC,inverted,single_step,none,3.0,147.5812908918938,2.677118257000001,148014.0,425.56037292447667,0.2923928603227068,8.394587061980618
15,3,funnel_scale,SimpleAHMC,standard,single_step,normal,3.0,199.09484325215027,2.144102001,78128.0,244.77452209075233,-0.6999592820225193,7.94628494550854
8,3,funnel_scale,SimpleAHMC,inverted,single_step,normal,1.6,260.17655063870376,5.919934249,800644.0,499.4563840507992,-0.797659176889068,7.230189759256689
7,11,funnel_scale,SimpleAHMC,standard,rand,normal,1.4000000000000001,148.0536459666585,4.394763849,671396.0,378.1056039313085,-0.8148163300637663,6.818386832464594
2,6,funnel_scale,SimpleRWMH,standard,single_step,none,0.4,142.28882269296548,1.714266368,1.725567e6,473.76763057333926,0.6035863713193641,4.864797861823884
3,6,funnel_scale,SimpleRWMH,standard,single_step,none,0.6000000000000001,150.96653248766822,1.540690262,1.551003e6,449.59157433703103,-0.6889049196862053,5.282492305736446
13,18,funnel_scale,SimpleAHMC,standard,single_step,none,2.6,172.85876392770163,2.6412922029999994,175885.0,341.9277045696854,0.30504460609195827,8.077683340976032
10,24,funnel_scale,SimpleAHMC,standard,single_step,none,2.0,112.66684414234864,2.786919326,174571.0,315.71102676452216,0.22879366247604682,7.028628104650261
20,30,funnel_scale,SimpleRWMH,inverted,single_step,none,4.0,285.642962791598,0.435280849,76021.0,412.3413086096884,0.06224120383247636,8.337230862441759
12,6,funnel_scale,NUTS,standard,single_step,none,2.4000000000000004,145.89051355114722,0.15127086099999998,45912,314.0334602196166,0.5031121571266667,5.527658940054592
13,23,funnel_scale,SimpleAHMC,inverted,single_step,none,2.6,122.06294101915563,2.675291168,165336.0,280.7990889994189,-0.20098949328797272,9.003696513081678
10,2,funnel_scale,SimpleAHMC,inverted,rand,normal,2.0,291.9725961200764,2.8725402959999995,226720.0,493.96112039765126,0.045550012623661595,7.250747976353075
11,15,funnel_scale,SimpleAHMC,standard,single_step,none,2.2,125.10420623132384,2.640839714,179540.0,280.93541780506666,-0.16483999984733888,8.094531136632535
4,4,funnel_scale,SimpleAHMC,inverted,rand,normal,0.8,122.70137437553096,14.690288318,6.128749e6,122.70137437553096,-3.568236340313065,6.909857341948152
3,6,funnel_scale,NUTS,standard,single_step,none,0.6000000000000001,100.9206893993122,143.764936454,74372439,100.9206893993122,11.257778373556425,1.2172705718029075
7,2,funnel_scale,SimpleAHMC,inverted,single_step,none,1.4000000000000001,153.66702801885876,5.564907250000001,743716.0,458.5175916103334,0.5798384996988387,7.888163732151664
5,20,funnel_scale,SimpleRWMH,standard,single_step,normal,1.0,215.5303547057734,1.3717694649999999,1.142504e6,357.38734048273614,-1.4386373078708354,6.611941205531253
6,20,funnel_scale,SimpleRWMH,inverted,single_step,none,1.2000000000000002,107.06674594764372,0.7793895189999999,410861.0,223.7728821575274,0.009532899715774534,9.616543844546467
6,11,funnel_scale,SimpleAHMC,standard,single_step,normal,1.2000000000000002,207.52989619094592,6.249793597,937007.0,484.28563813899444,-1.2885001826632436,4.974475598629015
13,21,funnel_scale,SimpleAHMC,standard,single_step,none,2.6,142.84241781161052,2.140418915,82110.0,240.3041516003094,0.07340445435394263,8.535301920226086
4,7,funnel_scale,NUTS,standard,single_step,none,0.8,100.84854311384103,27.6250789,12226047,100.84854311384103,7.934297741980432,1.3100952616606636
12,16,funnel_scale,SliceSampler,standard,single_step,none,2.4000000000000004,124.99330175178693,0.143840191,18198.0,216.07419323121977,-0.29666271811808365,8.519858821807883
8,28,funnel_scale,SimpleRWMH,standard,single_step,none,1.6,134.831671470472,0.833226738,499520.0,256.2093979307677,-0.22915233630650692,9.773057410403808
13,6,funnel_scale,NUTS,standard,single_step,none,2.6,136.4460799420673,0.065621239,13444,233.40985636773942,0.20749781827,5.2885513783859395
19,8,funnel_scale,SimpleAHMC,inverted,single_step,normal,3.8000000000000003,294.7745380056061,2.1581726270000003,70286.0,319.58983594580167,-0.6893886581215131,9.164501199670804
18,24,funnel_scale,SimpleAHMC,inverted,single_step,normal,3.6,134.101001739496,1.9858928670000002,35322.0,187.61797275605147,0.06746267624674185,8.277374427225372
14,25,funnel_scale,SimpleRWMH,standard,single_step,normal,2.8000000000000003,223.31767932251893,0.45375596000000007,90300.0,318.43100413550616,-0.6523398839315733,8.329157992166026
11,9,funnel_scale,SimpleAHMC,standard,rand,normal,2.2,138.52784253942713,2.7647200210000005,202262.0,210.96982935096545,-0.7463907069132456,9.419570017939375
14,18,funnel_scale,SimpleAHMC,inverted,rand,normal,2.8000000000000003,101.41529208308242,2.028487463,52048.0,158.01240355979388,-0.49881249957173734,7.964648135078168
9,8,funnel_scale,SimpleAHMC,inverted,rand,none,1.8,269.85012310628633,3.8819672210000005,433476.0,561.0668398001797,0.17458122618130423,7.387347782769507
2,18,funnel_scale,SimpleAHMC,inverted,rand,normal,0.4,155.8540010821877,16.329471128999998,7.179862e6,1387.0781022741069,-0.29564207365819317,2.5490273862238704
2,1,funnel_scale,SimpleAHMC,inverted,rand,normal,0.4,143.77548723811137,16.251425803,8.732703e6,506.7841962151326,-1.4433893214018725,3.0300840608019737
8,16,funnel_scale,SimpleAHMC,inverted,single_step,normal,1.6,267.0654578298785,5.946580282999999,853939.0,498.337151119579,-0.8478942130811642,7.241915875151277
6,8,funnel_scale,SimpleRWMH,standard,single_step,normal,1.2000000000000002,240.33611488632602,1.3934201230000003,1.19317e6,314.0006552456483,-1.4716278104957259,8.138759284831531
17,4,funnel_scale,SimpleAHMC,inverted,rand,none,3.4000000000000004,173.5720963398169,2.06257343,37381.0,237.8223645401404,0.22725254968548209,8.340592065634567
20,8,funnel_scale,SliceSampler,standard,single_step,none,4.0,122.87986321945344,0.105489341,8795.0,129.44901457508507,-0.1881247435920435,9.68507435379912
6,10,funnel_scale,SimpleAHMC,standard,rand,none,1.2000000000000002,161.29965798354172,7.089818244,1.355267e6,512.9328079377673,0.59393966101625,7.6648008297799946
13,26,funnel_scale,SimpleRWMH,standard,single_step,none,2.6,159.54553037375783,0.780817157,392239.0,326.8734914106801,0.06855865644052644,10.796036241057466
16,8,funnel_scale,SimpleAHMC,standard,single_step,normal,3.2,132.27369991629834,1.9369537170000002,37710.0,172.13701549356358,-0.6700157669594677,8.107830528657386
15,28,funnel_scale,SimpleAHMC,inverted,single_step,none,3.0,234.74103363806083,2.1727349520000003,73299.0,363.9013539974809,0.0040634852826382725,7.863819748351399
9,27,funnel_scale,SimpleRWMH,inverted,single_step,none,1.8,119.91636230919602,0.5770811739999999,204787.0,290.4342634835722,0.17662044696468898,6.829273721241284
19,23,funnel_scale,SimpleRWMH,inverted,single_step,none,3.8000000000000003,196.78089327546604,0.44440623,76593.0,346.03354861021467,-0.1765427230564991,8.580020929639653
11,1,funnel_scale,SimpleAHMC,standard,rand,normal,2.2,193.12572473321933,3.855972241000001,435858.0,310.00571596245896,-1.1221968164970852,9.095355153616227
14,24,funnel_scale,SliceSampler,standard,single_step,none,2.8000000000000003,113.90818456174003,0.10545674,9192.0,164.4135822711769,0.02145411799332436,9.260957533602392
16,28,funnel_scale,NUTS,standard,single_step,none,3.2,275.4345024024082,0.158357181,38918,275.4345024024082,0.770567356087,6.768611075532277
20,22,funnel_scale,SimpleRWMH,inverted,single_step,normal,4.0,352.02386353831633,0.5327469159999999,160157.0,352.02386353831633,0.26773523706808544,12.03187310128674
1,10,funnel_scale,SliceSampler,standard,single_step,none,0.2,126.38507180087247,1.217780727,1.742138e6,417.20063946235024,-0.5189904027044376,5.00729039950075
1,21,funnel_scale,NUTS,standard,single_step,none,0.2,100.46440127494417,351.141084556,219455546,100.46440127494417,11.236045300532487,2.1897950643633357
1,14,funnel_scale,SimpleRWMH,inverted,single_step,none,0.2,135.43709598101344,1.649775146,1.890747e6,544.1588875310118,-1.6041403392943292,1.7322431565196559
20,4,funnel_scale,SimpleAHMC,inverted,single_step,none,4.0,744.0978449303839,2.556699903,142137.0,797.3567718150954,0.0470921792247864,8.95657932362441
4,24,funnel_scale,SimpleAHMC,standard,single_step,normal,0.8,154.14420173460354,6.941084396,1.108002e6,383.2395016680722,-1.5167779214232024,4.576041149489979
4,24,funnel_scale,SimpleAHMC,standard,single_step,none,0.8,134.64985048922003,3.6797146919999997,377357.0,935.2837643548,0.36143575356555413,2.8545419823161398
6,4,funnel_scale,SimpleAHMC,inverted,rand,normal,1.2000000000000002,120.13872724932025,4.603097347,713437.0,343.09775145356446,-1.1354011469642724,5.985854334833668
6,4,funnel_scale,SimpleRWMH,standard,single_step,normal,1.2000000000000002,113.37899217860968,0.8761418510000001,549388.0,160.7510246978252,-1.96750875198359,8.862228958270236
7,3,funnel_scale,NUTS,standard,single_step,none,1.4000000000000001,102.60504970909065,0.46417788600000004,207491,122.93136451304335,2.1697020097728568,3.6317650773026497
14,1,funnel_scale,NUTS,standard,single_step,none,2.8000000000000003,163.09166509623088,0.17021444,50610,201.1913249470891,0.9123664465433332,7.19008286023229
16,30,funnel_scale,SimpleAHMC,standard,single_step,normal,3.2,202.6476911178612,2.188072979,77763.0,315.53934504846586,-0.5604159249280469,7.31684279717406
4,9,funnel_scale,SimpleAHMC,inverted,rand,none,0.8,171.03861313833232,16.99748783,7.803406e6,205.7909264767247,-1.790851252473452,10.137173104460723
17,18,funnel_scale,SimpleRWMH,inverted,single_step,none,3.4000000000000004,371.72944005291663,0.570806358,156487.0,513.927724988713,-0.019357785307228217,9.06467044490831
19,21,funnel_scale,NUTS,standard,single_step,none,3.8000000000000003,176.61234688536018,0.062504483,12238,226.21969945463755,-0.28679924219990005,7.484688047393157
9,10,funnel_scale,SimpleRWMH,inverted,single_step,normal,1.8,140.3344620532955,0.796553313,474344.0,178.40785836296294,0.5174017840983672,13.430841661660997
1,6,funnel_scale,SimpleAHMC,inverted,single_step,normal,0.2,161.5354012481697,7.199607936,1.196594e6,4530.752312098974,-0.3946445026635715,0.44516051012472013
17,4,funnel_scale,SimpleRWMH,standard,single_step,normal,3.4000000000000004,173.79174495169343,0.3979563320000001,43722.0,354.1942460840585,-0.4885873568555338,8.631187668661314
9,5,funnel_scale,SimpleRWMH,inverted,single_step,none,1.8,273.16868656501316,0.8057241499999999,385392.0,517.7928435664131,0.11127959102883567,7.346092983193373
7,4,funnel_scale,SimpleAHMC,inverted,rand,normal,1.4000000000000001,197.03598789280844,7.238100587,1.385877e6,237.06886733089001,-1.539042861528365,10.450277509940777
10,19,funnel_scale,SimpleAHMC,inverted,rand,none,2.0,151.36082660487386,2.6760779939999995,182231.0,298.80364535167206,0.03714793923574522,7.811908300762414
6,28,funnel_scale,NUTS,standard,single_step,none,1.2000000000000002,100.81215228161174,0.859238236,346184,100.81215228161174,3.062575453106667,3.7156210153729496
15,21,funnel_scale,SimpleAHMC,standard,single_step,none,3.0,161.96561334764434,2.233304557,77489.0,263.9444467261499,0.5241225414759358,8.561211773133163
12,14,funnel_scale,SimpleAHMC,inverted,rand,normal,2.4000000000000004,212.9291374666693,3.8104707390000003,409363.0,321.9679084202745,-0.8779364543648864,9.212469038192062
14,29,funnel_scale,SimpleRWMH,inverted,single_step,normal,2.8000000000000003,146.6207835784178,0.541695735,173999.0,249.1260022567708,0.4845999871123133,11.371833679849594
17,21,funnel_scale,SimpleAHMC,inverted,single_step,none,3.4000000000000004,213.75375189177817,2.222910484,74068.0,233.6973976471471,-0.06870000456225411,9.898407782722018
4,11,funnel_scale,SimpleAHMC,standard,single_step,none,0.8,179.807119187595,6.68458671,1.056633e6,494.5301603851147,-0.5338555689973066,5.78902449010659
16,26,funnel_scale,SimpleAHMC,standard,single_step,normal,3.2,105.9411858073156,1.9917002729999997,37154.0,150.3865528302469,-0.895857678487983,7.925956032548364
14,27,funnel_scale,SimpleRWMH,standard,single_step,normal,2.8000000000000003,103.59780804312456,0.39065729299999996,45363.0,150.42791940608654,-0.4753137970897114,9.295775598937782
14,16,funnel_scale,SimpleRWMH,inverted,single_step,none,2.8000000000000003,221.07375081111266,0.43142239699999996,81542.0,268.5788709103845,0.13670546180010468,8.239468193731932
6,20,funnel_scale,SimpleAHMC,inverted,rand,normal,1.2000000000000002,117.14138668779974,3.04537629,326609.0,423.8968693860825,-0.20448755562095536,5.23213405233561
8,21,funnel_scale,SimpleAHMC,inverted,single_step,none,1.6,169.4601167192047,3.592619377,364059.0,405.24578705207097,0.03748867675224998,7.166619823212604
20,17,funnel_scale,SimpleRWMH,standard,single_step,normal,4.0,261.52337656118056,0.383750042,42661.0,340.4219599780473,-0.5784342202093496,8.030767980565853
3,9,funnel_scale,SimpleRWMH,standard,single_step,none,0.6000000000000001,162.21317393592773,1.5362593340000001,1.538588e6,580.4429572249229,-0.5243931379103823,4.423495388478404
5,11,funnel_scale,SimpleRWMH,inverted,single_step,normal,1.0,216.17220463833183,1.3310470470000002,1.018699e6,227.7322146022959,2.0415605106798895,8.855678494024133
20,21,funnel_scale,NUTS,standard,single_step,none,4.0,133.42147828208132,0.064094863,13497,157.69065070402388,-0.002755676710000034,8.150783699049478
3,20,funnel_scale,SliceSampler,standard,single_step,none,0.6000000000000001,227.68666448470842,0.42604424899999993,449167.0,356.105021177935,0.09657970667793046,8.299136843306622
2,30,funnel_scale,SliceSampler,standard,single_step,none,0.4,116.16802453170216,0.54700267,561393.0,227.13843051043202,-0.3884019549738746,8.602394091451186
9,9,funnel_scale,SimpleRWMH,inverted,single_step,none,1.8,107.62066180738519,0.45335025700000015,87294.0,222.36262073299918,-0.3093784895063826,7.248259894899099
10,14,funnel_scale,NUTS,standard,single_step,none,2.0,168.05186093159017,0.316132333,96932,188.2335364650609,1.6275081908712858,4.584220265359114
17,6,funnel_scale,SimpleRWMH,standard,single_step,normal,3.4000000000000004,171.26611551612115,0.4072889619999999,43544.0,265.53038178323635,-0.5358141916378604,7.746548490034219
7,8,funnel_scale,SimpleRWMH,inverted,single_step,normal,1.4000000000000001,138.69603666207988,0.831764333,457176.0,170.7283233898357,1.260235926599148,11.894849778809798
9,24,funnel_scale,SimpleAHMC,inverted,rand,none,1.8,138.1372511230229,4.091720765,487609.0,333.644341192731,-0.11995519793865725,8.938671544937128
2,15,funnel_scale,SimpleAHMC,inverted,rand,none,0.4,204.8824700439952,12.882597316000002,5.049933e6,1252.1616547596777,-0.03389646347166727,2.67945616929924
12,1,funnel_scale,SimpleRWMH,inverted,single_step,none,2.4000000000000004,114.61186678865525,0.53273577,171816.0,295.42373561514086,0.25271471722324956,8.89834740445314
6,1,funnel_scale,SimpleRWMH,standard,single_step,none,1.2000000000000002,209.946290640358,1.381870739,1.104356e6,382.91877252117655,-0.26795794123055566,8.573217164825321
13,20,funnel_scale,SimpleRWMH,inverted,single_step,normal,2.6,104.73423334945342,0.552255462,177051.0,255.41324355003988,0.47740679437238664,10.086595200231981
6,23,funnel_scale,SimpleRWMH,standard,single_step,none,1.2000000000000002,102.58349925050399,0.8175209889999999,512902.0,254.47606012475885,-0.8848091297860974,7.480156311121407
3,29,funnel_scale,SimpleAHMC,inverted,single_step,none,0.6000000000000001,101.64122749299575,3.8381170370000004,448587.0,465.87836475095384,0.7037142520642845,4.088968499702768
8,25,funnel_scale,SimpleAHMC,standard,single_step,none,1.6,110.96650982013084,2.6634483440000003,172603.0,383.55589938321026,0.07474570266207775,6.123717872811099
4,5,funnel_scale,SimpleAHMC,standard,rand,normal,0.8,249.6506842982836,9.842101102,2.801118e6,725.8709290736804,-0.8402981854312334,4.60530425741779
20,24,funnel_scale,NUTS,standard,single_step,none,4.0,125.45567978318148,0.064198819,13218,171.7154941679111,-0.47395713573,8.685507583060069
17,23,funnel_scale,SimpleAHMC,inverted,single_step,none,3.4000000000000004,102.23155165885117,1.8125929410000001,17748.0,122.92644047682548,-0.305426827564313,8.305192452682572
4,23,funnel_scale,SimpleAHMC,standard,rand,normal,0.8,357.0563414114437,53.959550511,3.1558698e7,463.39752997322,-1.0936813164906845,7.359162113251299
4,7,funnel_scale,SimpleAHMC,inverted,single_step,none,0.8,151.57126383717633,6.406738103,957871.0,391.6358744951532,-0.18337526725953937,7.073971712482998
2,14,funnel_scale,SimpleAHMC,inverted,rand,normal,0.4,185.98823251243778,19.002203519,9.65493e6,1136.4630063035927,-0.45419176500745784,2.6960354121514563
17,17,funnel_scale,SimpleAHMC,inverted,rand,normal,3.4000000000000004,111.52145440241544,2.181742296,76836.0,148.7534521617487,-0.6242370266447199,10.59969869526564
6,26,funnel_scale,NUTS,standard,single_step,none,1.2000000000000002,123.69236244405484,0.868494597,371318,123.69236244405484,2.7787670168131333,3.210380231043512
4,24,funnel_scale,NUTS,standard,single_step,none,0.8,125.40332210571272,65.932087972,43991402,125.40332210571272,5.9436842971372545,2.069249392013444
10,11,funnel_scale,SimpleAHMC,inverted,single_step,normal,2.0,172.0265188443616,2.6756408069999997,167869.0,414.3252818847306,-0.41561639844597886,6.204876441765062
